time,EMG1,EMG2
13.416,-0.0146484,0.0482178
13.4165,-0.00579834,0.065918
13.417,0.0,0.0961304
13.4175,0.00762939,0.172729
13.418,0.017395,0.320435
13.4185,0.0271606,0.429382
13.419,0.0375366,0.494995
13.4195,0.0476074,0.552979
13.42,0.0582886,0.521851
13.4205,0.0671387,0.462646
13.421,0.0738525,0.387268
13.4215,0.0799561,0.197144
13.422,0.0869751,0.0210571
13.4225,0.0921631,-0.295715
13.423,0.093689,-0.811157
13.4235,0.0924683,-1.03119
13.424,0.0924683,-0.975647
13.4245,0.0912476,-0.774841
13.425,0.0888062,-0.354919
13.4255,0.0891113,-0.179443
13.426,0.0900269,-0.355835
13.4265,0.0918579,-0.372009
13.427,0.0927734,-0.206604
13.4275,0.0933838,-0.0506592
13.428,0.0973511,0.0378418
13.4285,0.0979614,0.0881958
13.429,0.100098,0.108032
13.4295,0.0997925,0.101929
13.43,0.0942993,0.0595093
13.4305,0.0982666,-0.0012207
13.431,0.0994873,-0.00274658
13.4315,0.101013,0.0
13.432,0.102234,-0.00305176
13.4325,0.101624,0.0195313
13.433,0.0976563,0.0695801
13.4335,0.0924683,0.111694
13.434,0.0869751,0.134277
13.4345,0.0799561,0.13916
13.435,0.0744629,0.144653
13.4355,0.065918,0.143738
13.436,0.055542,0.139465
13.4365,0.0439453,0.132751
13.437,0.0363159,0.117798
13.4375,0.0234985,0.108643
13.438,0.0119019,0.104065
13.4385,0.00152588,0.0976563
13.439,-0.0167847,0.0927734
13.4395,-0.032959,0.0891113
13.44,-0.0479126,0.0787354
13.4405,-0.06073,0.0628662
13.441,-0.0741577,0.0436401
13.4415,-0.0857544,0.0344849
13.442,-0.0961304,0.0421143
13.4425,-0.107117,0.0762939
13.443,-0.116577,0.108032
13.4435,-0.124207,0.118713
13.444,-0.132446,0.0869751
13.4445,-0.140381,0.0286865
13.445,-0.14679,-0.0012207
13.4455,-0.150146,0.00183105
13.446,-0.151062,0.0405884
13.4465,-0.151367,0.0927734
13.447,-0.148621,0.102234
13.4475,-0.133667,0.0961304
13.448,-0.120239,0.085144
13.4485,-0.108643,0.0665283
13.449,-0.0958252,0.0421143
13.4495,-0.085144,0.00305176
13.45,-0.072937,-0.0140381
13.4505,-0.0637817,-0.0213623
13.451,-0.057373,0.0177002
13.4515,-0.0488281,0.00396729
13.452,-0.0405884,-0.108337
13.4525,-0.0317383,-0.312805
13.453,-0.0222778,-0.534973
13.4535,-0.0143433,-0.504456
13.454,-0.00518799,-0.356445
13.4545,0.00244141,-0.181885
13.455,0.0128174,-0.0491333
13.4555,0.017395,0.0723267
13.456,0.0204468,0.140381
13.4565,0.027771,0.141296
13.457,0.032959,0.131836
13.4575,0.0421143,0.123596
13.458,0.0518799,0.104675
13.4585,0.0604248,0.0674438
13.459,0.0686646,0.0354004
13.4595,0.0683594,0.00823975
13.46,0.0628662,0.0
13.4605,0.0616455,-0.00335693
13.461,0.0543213,-0.000915527
13.4615,0.0469971,-0.00213623
13.462,0.0424194,-0.00488281
13.4625,0.0402832,0.00366211
13.463,0.0387573,0.0131226
13.4635,0.0314331,0.0244141
13.464,0.0366211,0.0350952
13.4645,0.0363159,0.0393677
13.465,0.027771,0.0726318
13.4655,0.0195313,0.137634
13.466,0.00701904,0.152283
13.4665,-0.00610352,0.155334
13.467,-0.0143433,0.197144
13.4675,-0.0247192,0.222168
13.468,-0.0296021,0.214844
13.4685,-0.0286865,0.192566
13.469,-0.0332642,0.135803
13.4695,-0.0354004,0.00518799
13.47,-0.0418091,-0.0958252
13.4705,-0.0485229,-0.0970459
13.471,-0.0585938,-0.0576782
13.4715,-0.0674438,-0.161133
13.472,-0.0692749,-0.387878
13.4725,-0.0735474,-0.751343
13.473,-0.072937,-0.740662
13.4735,-0.0650024,-0.489807
13.474,-0.0595093,-0.256653
13.4745,-0.0592041,-0.120239
13.475,-0.0619507,-0.0109863
13.4755,-0.0668335,0.0323486
13.476,-0.0683594,0.085144
13.4765,-0.067749,0.112
13.477,-0.0714111,0.128784
13.4775,-0.0698853,0.1297
13.478,-0.0592041,0.136108
13.4785,-0.0457764,0.151367
13.479,-0.0366211,0.158691
13.4795,-0.0311279,0.187378
13.48,-0.0289917,0.208435
13.4805,-0.0228882,0.220337
13.481,-0.0106812,0.241394
13.4815,-0.00274658,0.209351
13.482,0.00610352,0.103149
13.4825,0.010376,0.105286
13.483,0.0234985,0.168762
13.4835,0.0320435,0.111084
13.484,0.0445557,0.0012207
13.4845,0.0460815,-0.0152588
13.485,0.0521851,-0.0143433
13.4855,0.0662231,-0.0167847
13.486,0.0811768,-0.0204468
13.4865,0.0924683,-0.241699
13.487,0.102844,-0.673523
13.4875,0.109253,-0.646057
13.488,0.116577,-0.295715
13.4885,0.122681,-0.0119019
13.489,0.119019,0.039978
13.4895,0.115662,-0.0012207
13.49,0.113831,-0.00701904
13.4905,0.114746,-0.0494385
13.491,0.113831,-0.0613403
13.4915,0.109863,-0.0787354
13.492,0.103149,-0.108948
13.4925,0.0927734,-0.0686646
13.493,0.083313,0.0
13.4935,0.0738525,0.0579834
13.494,0.0637817,0.0900269
13.4945,0.0491333,0.105896
13.495,0.0393677,0.111389
13.4955,0.0314331,0.115356
13.496,0.0262451,0.127258
13.4965,0.0219727,0.142517
13.497,0.0143433,0.145569
13.4975,0.0192261,0.160522
13.498,0.0112915,0.187073
13.4985,0.00244141,0.220642
13.499,-0.00701904,0.257263
13.4995,-0.0152588,0.28656
13.5,-0.0256348,0.291748
13.5005,-0.0314331,0.26001
13.501,-0.0360107,0.222778
13.5015,-0.0390625,0.220032
13.502,-0.0405884,0.144958
13.5025,-0.0411987,0.0457764
13.503,-0.0439453,-0.0149536
13.5035,-0.043335,0.0692749
13.504,-0.0482178,0.00366211
13.5045,-0.0531006,-0.283203
13.505,-0.0576782,-0.478516
13.5055,-0.0592041,-0.341797
13.506,-0.0643921,-0.229492
13.5065,-0.067749,-0.332336
13.507,-0.0665283,-0.248413
13.5075,-0.0643921,-0.119934
13.508,-0.0619507,-0.0332642
13.5085,-0.0628662,0.0231934
13.509,-0.0637817,0.0430298
13.5095,-0.062561,-0.0540161
13.51,-0.0595093,-0.220947
13.5105,-0.0564575,-0.260925
13.511,-0.0491333,-0.216675
13.5115,-0.039978,-0.229492
13.512,-0.0357056,-0.276489
13.5125,-0.0302124,-0.282898
13.513,-0.0262451,-0.159912
13.5135,-0.0259399,-0.00854492
13.514,-0.00579834,0.0708008
13.5145,0.00762939,0.103455
13.515,0.0204468,0.124817
13.5155,0.0299072,0.131531
13.516,0.0387573,0.134583
13.5165,0.0430298,0.135498
13.517,0.0482178,0.133972
13.5175,0.0515747,0.128784
13.518,0.0515747,0.126953
13.5185,0.057373,0.120544
13.519,0.055542,0.114441
13.5195,0.0543213,0.108643
13.52,0.0521851,0.0915527
13.5205,0.0534058,0.0769043
13.521,0.0512695,0.0552368
13.5215,0.0515747,0.0314331
13.522,0.0531006,0.0360107
13.5225,0.045166,0.10437
13.523,0.043335,0.155029
13.5235,0.0415039,0.144653
13.524,0.038147,0.106201
13.5245,0.0317383,0.0680542
13.525,0.0250244,0.0317383
13.5255,0.017395,0.00854492
13.526,0.010376,0.00518799
13.5265,0.000610352,0.00671387
13.527,-0.0106812,0.00793457
13.5275,-0.0216675,0.00183105
13.528,-0.0299072,0.0012207
13.5285,-0.0384521,0.0
13.529,-0.0445557,-0.00335693
13.5295,-0.0518799,-0.00457764
13.53,-0.0576782,-0.0143433
13.5305,-0.0585938,-0.0372314
13.531,-0.0552368,-0.0561523
13.5315,-0.0531006,-0.0360107
13.532,-0.0515747,0.0262451
13.5325,-0.0506592,0.0473022
13.533,-0.0509644,0.0204468
13.5335,-0.0537109,-0.03479
13.534,-0.0582886,-0.0888062
13.5345,-0.06073,-0.0897217
13.535,-0.0631714,-0.0552368
13.5355,-0.0668335,-0.0271606
13.536,-0.0662231,-0.00976563
13.5365,-0.0634766,0.00152588
13.537,-0.0631714,0.0109863
13.5375,-0.0598145,0.0134277
13.538,-0.0567627,0.015564
13.5385,-0.0491333,0.0222778
13.539,-0.0494385,0.0326538
13.5395,-0.050354,0.0265503
13.54,-0.0463867,-0.00610352
13.5405,-0.0421143,-0.067749
13.541,-0.0405884,-0.127563
13.5415,-0.03479,-0.111084
13.542,-0.0311279,0.00946045
13.5425,-0.0271606,0.107422
13.543,-0.0231934,0.205994
13.5435,-0.0183105,0.25177
13.544,-0.0115967,0.251465
13.5445,-0.00549316,0.177917
13.545,0.00244141,-0.0384521
13.5455,0.0115967,-0.0509644
13.546,0.0180054,0.109558
13.5465,0.0234985,0.310059
13.547,0.027771,0.299683
13.5475,0.0454712,-0.0442505
13.548,0.0567627,-0.257568
13.5485,0.0643921,-0.44281
13.549,0.0680542,-0.572205
13.5495,0.0692749,-0.532532
13.55,0.0704956,-0.508423
13.5505,0.0714111,-0.65033
13.551,0.0726318,-0.641174
13.5515,0.0744629,-0.412903
13.552,0.0778198,-0.171814
13.5525,0.0820923,0.0646973
13.553,0.0823975,0.223694
13.5535,0.0820923,0.306396
13.554,0.0799561,0.397034
13.5545,0.0784302,0.406494
13.555,0.0741577,0.397949
13.5555,0.0704956,0.376587
13.556,0.0549316,0.343018
13.5565,0.0454712,0.3479
13.557,0.0408936,0.302734
13.5575,0.0341797,-0.0662231
13.558,0.0268555,-0.710144
13.5585,0.022583,-0.673828
13.559,0.017395,-0.330811
13.5595,0.0161743,-0.0576782
13.56,0.0167847,0.108643
13.5605,0.0143433,0.180359
13.561,0.0106812,0.131226
13.5615,0.0115967,0.0717163
13.562,0.00640869,0.0561523
13.5625,0.000915527,0.0469971
13.563,-0.0088501,0.0442505
13.5635,-0.0177002,0.131226
13.564,-0.00976563,0.136414
13.5645,-0.00823975,0.0320435
13.565,-0.00946045,-0.0961304
13.5655,-0.00946045,-0.0872803
13.566,-0.0100708,0.0280762
13.5665,-0.0164795,0.0888062
13.567,-0.0195313,0.0509644
13.5675,-0.0292969,0.0238037
13.568,-0.0271606,0.0167847
13.5685,-0.0296021,0.0283813
13.569,-0.0292969,0.0476074
13.5695,-0.0335693,0.0653076
13.57,-0.0326538,0.0674438
13.5705,-0.027771,0.0662231
13.571,-0.0222778,0.0631714
13.5715,-0.0228882,0.062561
13.572,-0.0177002,0.06073
13.5725,-0.0247192,0.0537109
13.573,-0.0167847,0.0473022
13.5735,-0.0137329,0.0411987
13.574,-0.00640869,0.0387573
13.5745,-0.00762939,0.0497437
13.575,-0.0106812,0.0610352
13.5755,-0.00762939,0.0683594
13.576,-0.0088501,0.0704956
13.5765,-0.00976563,0.0604248
13.577,-0.010376,0.0524902
13.5775,-0.0146484,0.0424194
13.578,-0.0088501,0.0308228
13.5785,-0.0143433,0.00732422
13.579,-0.0186157,-0.0247192
13.5795,-0.0216675,-0.0692749
13.58,-0.0186157,-0.119019
13.5805,-0.017395,-0.166626
13.581,-0.00610352,-0.238342
13.5815,0.000305176,-0.249634
13.582,0.00762939,-0.189514
13.5825,0.00915527,-0.108337
13.583,0.0112915,-0.0512695
13.5835,0.00915527,-0.022583
13.584,0.00488281,-0.0143433
13.5845,0.00488281,0.0112915
13.585,0.00579834,0.0341797
13.5855,0.00701904,0.0708008
13.586,0.00762939,0.118713
13.5865,0.00976563,0.159607
13.587,0.0131226,0.171509
13.5875,0.0158691,0.124207
13.588,0.015564,0.0537109
13.5885,0.0201416,0.015564
13.589,0.0192261,0.0604248
13.5895,0.0112915,0.110474
13.59,0.0106812,0.0427246
13.5905,0.010376,-0.0830078
13.591,0.00793457,-0.100708
13.5915,0.00640869,-0.0778198
13.592,0.0012207,-0.133972
13.5925,-0.00274658,-0.117188
13.593,-0.000915527,-0.0546265
13.5935,-0.000915527,-0.083313
13.594,-0.00213623,-0.120239
13.5945,-0.00640869,-0.0088501
13.595,-0.00946045,0.0567627
13.5955,-0.0146484,0.0387573
13.596,-0.0238037,-0.0143433
13.5965,-0.0286865,-0.0201416
13.597,-0.0369263,0.0180054
13.5975,-0.0311279,0.0485229
13.598,-0.027771,0.0579834
13.5985,-0.0286865,0.0393677
13.599,-0.0305176,-0.010376
13.5995,-0.0332642,-0.112915
13.6,-0.0320435,-0.0323486
13.6005,-0.0390625,0.0860596
13.601,-0.0424194,0.0891113
13.6015,-0.0463867,0.0302124
13.602,-0.0469971,0.00213623
13.6025,-0.0460815,0.0180054
13.603,-0.0473022,0.0393677
13.6035,-0.0442505,0.0430298
13.604,-0.0436401,0.0253296
13.6045,-0.0424194,0.0131226
13.605,-0.045166,-0.065918
13.6055,-0.0415039,-0.200806
13.606,-0.0415039,-0.263977
13.6065,-0.0405884,-0.254517
13.607,-0.0411987,-0.209656
13.6075,-0.0338745,-0.137329
13.608,-0.00518799,-0.0445557
13.6085,-0.0134277,0.0262451
13.609,-0.0219727,0.0595093
13.6095,-0.0183105,0.0604248
13.61,-0.0338745,0.0598145
13.6105,-0.0320435,0.0741577
13.611,-0.0314331,0.0784302
13.6115,-0.0314331,0.0610352
13.612,-0.0317383,0.0463867
13.6125,-0.0292969,0.050354
13.613,-0.0286865,0.0527954
13.6135,-0.0317383,0.0839233
13.614,-0.0228882,0.128479
13.6145,-0.0143433,0.155334
13.615,-0.00701904,0.153809
13.6155,0.00427246,0.183716
13.616,0.00762939,0.254211
13.6165,0.010376,0.26886
13.617,0.0149536,0.258179
13.6175,0.0161743,0.274658
13.618,0.0219727,0.26062
13.6185,0.0231934,0.0970459
13.619,0.0177002,-0.237122
13.6195,0.017395,-0.287476
13.62,0.0164795,-0.101929
13.6205,0.0152588,-0.0469971
13.621,0.0167847,-0.279236
13.6215,0.0198364,-0.445557
13.622,0.0250244,-0.346069
13.6225,0.0244141,-0.222168
13.623,0.0256348,-0.296631
13.6235,0.0259399,-0.209351
13.624,0.0250244,-0.0427246
13.6245,0.0247192,0.038147
13.625,0.0271606,0.0311279
13.6255,0.032959,-0.0390625
13.626,0.0357056,-0.0762939
13.6265,0.0378418,-0.065918
13.627,0.0405884,-0.0524902
13.6275,0.0424194,-0.0582886
13.628,0.0469971,-0.0466919
13.6285,0.0463867,-0.0247192
13.629,0.0408936,0.0134277
13.6295,0.0338745,0.0537109
13.63,0.027771,0.0881958
13.6305,0.0244141,0.106201
13.631,0.0317383,0.0982666
13.6315,0.0396729,0.0878906
13.632,0.0454712,0.0784302
13.6325,0.0518799,0.0726318
13.633,0.0579834,0.0692749
13.6335,0.062561,0.06073
13.634,0.0640869,0.0582886
13.6345,0.062561,0.0952148
13.635,0.0616455,0.159912
13.6355,0.0585938,0.270386
13.636,0.0561523,0.375061
13.6365,0.0543213,0.446167
13.637,0.0534058,0.523987
13.6375,0.0476074,0.538025
13.638,0.0445557,0.517578
13.6385,0.039978,0.462646
13.639,0.0332642,0.39093
13.6395,0.0289917,0.279236
13.64,0.027771,-0.000305176
13.6405,0.0241089,-0.592041
13.641,0.0219727,-1.16608
13.6415,0.020752,-1.20361
13.642,0.0192261,-1.17767
13.6425,0.0119019,-1.08002
13.643,0.00579834,-0.865173
13.6435,-0.000305176,-0.708313
13.644,-0.00518799,-0.441284
13.6445,-0.00946045,-0.150146
13.645,-0.0100708,0.249023
13.6455,-0.0134277,0.478516
13.646,-0.0161743,0.413208
13.6465,-0.0204468,0.271301
13.647,-0.0296021,0.189819
13.6475,-0.0195313,0.191345
13.648,-0.0177002,0.20874
13.6485,-0.0158691,0.19989
13.649,-0.0170898,0.167542
13.6495,-0.0192261,0.151978
13.65,-0.0216675,0.158386
13.6505,-0.0256348,0.168152
13.651,-0.0302124,0.167236
13.6515,-0.0317383,0.161438
13.652,-0.0320435,0.149231
13.6525,-0.0332642,0.133057
13.653,-0.0332642,0.126343
13.6535,-0.0326538,0.110474
13.654,-0.0292969,0.0827026
13.6545,-0.0265503,0.0570679
13.655,-0.0259399,0.0408936
13.6555,-0.0219727,0.0482178
13.656,-0.0219727,0.0357056
13.6565,-0.0189209,-0.0140381
13.657,-0.0161743,-0.0143433
13.6575,-0.0161743,0.0231934
13.658,-0.0180054,0.0402832
13.6585,-0.0180054,0.0375366
13.659,-0.0131226,0.0244141
13.6595,-0.0137329,0.0128174
13.66,-0.012207,0.00549316
13.6605,-0.0119019,-0.00305176
13.661,-0.0119019,0.0177002
13.6615,-0.0100708,0.0271606
13.662,-0.0100708,0.0518799
13.6625,-0.0115967,0.0900269
13.663,-0.0125122,0.0958252
13.6635,-0.017395,0.0518799
13.664,-0.00854492,-0.0201416
13.6645,-0.00335693,-0.027771
13.665,0.00152588,0.0350952
13.6655,-0.000610352,0.0564575
13.666,-0.00427246,0.0613403
13.6665,-0.0100708,0.0527954
13.667,-0.0167847,0.065918
13.6675,-0.0241089,-0.0588989
13.668,-0.0280762,-0.300598
13.6685,-0.0299072,-0.358276
13.669,-0.0326538,-0.2948
13.6695,-0.032959,-0.168457
13.67,-0.0323486,-0.115051
13.6705,-0.0314331,-0.0866699
13.671,-0.0296021,-0.0518799
13.6715,-0.0274658,-0.0402832
13.672,-0.0271606,-0.0332642
13.6725,-0.0302124,-0.0369263
13.673,-0.0299072,-0.0521851
13.6735,-0.027771,-0.0497437
13.674,-0.0244141,-0.0344849
13.6745,-0.0204468,-0.0100708
13.675,-0.0183105,0.0125122
13.6755,-0.0170898,0.0186157
13.676,-0.0152588,0.0201416
13.6765,-0.0170898,0.0372314
13.677,-0.0195313,0.0323486
13.6775,-0.0192261,-0.00335693
13.678,-0.0216675,0.0112915
13.6785,-0.0234985,0.0363159
13.679,-0.0250244,0.0537109
13.6795,-0.0292969,0.0601196
13.68,-0.0314331,0.0653076
13.6805,-0.0299072,0.0671387
13.681,-0.0189209,0.0631714
13.6815,-0.0112915,0.0662231
13.682,-0.00366211,0.0506592
13.6825,0.000915527,0.0561523
13.683,0.00457764,0.0695801
13.6835,0.00610352,0.0759888
13.684,0.00579834,0.0732422
13.6845,0.00457764,0.0524902
13.685,0.00732422,0.0308228
13.6855,0.0088501,-0.00549316
13.686,0.0088501,-0.0531006
13.6865,0.012207,-0.0778198
13.687,0.0164795,-0.0750732
13.6875,0.0183105,-0.0424194
13.688,0.0213623,0.0360107
13.6885,0.0241089,0.0527954
13.689,0.0244141,0.0744629
13.6895,0.0234985,0.0970459
13.69,0.0231934,0.0860596
13.6905,0.0219727,0.0518799
13.691,0.0219727,0.0189209
13.6915,0.0213623,-0.00854492
13.692,0.0201416,-0.00518799
13.6925,0.0204468,0.0320435
13.693,0.0213623,0.0585938
13.6935,0.0195313,-0.0408936
13.694,0.0161743,-0.266418
13.6945,0.0146484,-0.221252
13.695,0.0119019,-0.0146484
13.6955,0.00610352,0.0387573
13.696,0.00427246,-0.062561
13.6965,0.0,-0.140076
13.697,-0.00671387,-0.135498
13.6975,0.00640869,-0.0927734
13.698,0.010376,-0.0860596
13.6985,0.0143433,-0.0830078
13.699,0.0161743,-0.09552
13.6995,0.0161743,-0.108337
13.7,0.0158691,-0.0811768
13.7005,0.0137329,-0.0494385
13.701,0.0100708,0.0213623
13.7015,0.00549316,0.121155
13.702,0.00488281,0.204163
13.7025,0.00549316,0.288086
13.703,0.00762939,0.328369
13.7035,0.00823975,0.360413
13.704,0.00762939,0.358887
13.7045,0.0100708,0.327759
13.705,0.0109863,0.310364
13.7055,0.0152588,0.289917
13.706,0.0106812,0.173645
13.7065,0.00976563,-0.134277
13.707,0.00854492,-0.426025
13.7075,0.00732422,-0.445251
13.708,0.00762939,-0.443726
13.7085,0.00701904,-0.352783
13.709,0.00854492,-0.234375
13.7095,0.0112915,-0.202332
13.71,0.0125122,-0.16449
13.7105,0.0140381,-0.173035
13.711,0.0170898,-0.119629
13.7115,0.0195313,0.0164795
13.712,0.020752,0.142822
13.7125,0.020752,0.181274
13.713,0.0219727,0.13916
13.7135,0.0213623,0.116577
13.714,0.0311279,0.145874
13.7145,0.0408936,0.0646973
13.715,0.0476074,-0.0598145
13.7155,0.0476074,-0.0701904
13.716,0.0524902,-0.309753
13.7165,0.0543213,-0.779419
13.717,0.0515747,-0.705872
13.7175,0.0476074,-0.345764
13.718,0.0442505,-0.102234
13.7185,0.0421143,0.0619507
13.719,0.0369263,0.175476
13.7195,0.0317383,0.160828
13.72,0.0271606,0.145264
13.7205,0.0228882,0.141602
13.721,0.0167847,0.147095
13.7215,0.0109863,0.151367
13.722,0.00976563,0.139771
13.7225,0.00244141,0.122986
13.723,-0.00793457,0.121155
13.7235,-0.0170898,0.143127
13.724,-0.0271606,0.160828
13.7245,-0.0363159,0.0997925
13.725,-0.0442505,0.071106
13.7255,-0.0546265,0.0909424
13.726,-0.0637817,0.108948
13.7265,-0.0708008,0.112305
13.727,-0.0787354,0.115967
13.7275,-0.0863647,0.12207
13.728,-0.0909424,0.111389
13.7285,-0.0949097,0.0897217
13.729,-0.0961304,0.0808716
13.7295,-0.100403,0.0909424
13.73,-0.101929,0.120239
13.7305,-0.100403,0.123901
13.731,-0.0842285,0.111389
13.7315,-0.0735474,0.0942993
13.732,-0.0656128,0.0747681
13.7325,-0.0595093,0.0610352
13.733,-0.0509644,0.0482178
13.7335,-0.0439453,0.038147
13.734,-0.039978,0.0247192
13.7345,-0.0363159,0.00427246
13.735,-0.0308228,-0.057373
13.7355,-0.0228882,-0.182495
13.736,-0.0149536,-0.287781
13.7365,-0.00976563,-0.305786
13.737,0.00152588,-0.209656
13.7375,0.0109863,-0.0802612
13.738,0.0192261,-0.00152588
13.7385,0.0259399,0.00152588
13.739,0.0289917,-0.0167847
13.7395,0.0296021,-0.0222778
13.74,0.0357056,-0.022583
13.7405,0.043335,-0.0204468
13.741,0.0485229,-0.020752
13.7415,0.0534058,-0.0256348
13.742,0.0549316,-0.0320435
13.7425,0.0576782,-0.0338745
13.743,0.0561523,-0.0241089
13.7435,0.0576782,-0.020752
13.744,0.0576782,-0.0219727
13.7445,0.057373,-0.0115967
13.745,0.0570679,0.00457764
13.7455,0.0546265,0.00305176
13.746,0.0534058,-0.0109863
13.7465,0.0521851,-0.00915527
13.747,0.0436401,-0.00183105
13.7475,0.0549316,0.0189209
13.748,0.0619507,0.083313
13.7485,0.0650024,0.0756836
13.749,0.0662231,0.0695801
13.7495,0.0665283,0.0653076
13.75,0.06073,0.0656128
13.7505,0.0552368,0.0268555
13.751,0.0454712,-0.0372314
13.7515,0.0372314,-0.0521851
13.752,0.0338745,-0.00335693
13.7525,0.027771,0.0244141
13.753,0.0219727,0.0143433
13.7535,0.0180054,0.00213623
13.754,0.0128174,-0.0204468
13.7545,0.00701904,-0.0161743
13.755,0.000305176,0.000305176
13.7555,-0.00549316,0.0183105
13.756,-0.0161743,0.0286865
13.7565,-0.0250244,0.0308228
13.757,-0.0314331,0.0170898
13.7575,-0.0363159,0.00244141
13.758,-0.0402832,-0.000305176
13.7585,-0.0448608,0.0
13.759,-0.0500488,0.00213623
13.7595,-0.0543213,-0.00366211
13.76,-0.0585938,-0.00640869
13.7605,-0.0616455,-0.0149536
13.761,-0.0650024,-0.0384521
13.7615,-0.0680542,-0.0775146
13.762,-0.071106,-0.121155
13.7625,-0.0747681,-0.0878906
13.763,-0.0759888,0.00457764
13.7635,-0.0778198,0.11261
13.764,-0.0732422,0.213928
13.7645,-0.0616455,0.186462
13.765,-0.0521851,0.118713
13.7655,-0.0454712,0.159607
13.766,-0.0415039,0.267944
13.7665,-0.039978,0.328369
13.767,-0.0366211,0.305481
13.7675,-0.03479,0.27832
13.768,-0.0317383,0.276489
13.7685,-0.0292969,0.127258
13.769,-0.0262451,-0.256042
13.7695,-0.0192261,-0.388184
13.77,-0.0152588,-0.330505
13.7705,-0.00671387,-0.321655
13.771,-0.000610352,-0.473022
13.7715,0.00457764,-0.594482
13.772,0.0115967,-0.5896
13.7725,0.0137329,-0.544739
13.773,0.0167847,-0.544739
13.7735,0.0222778,-0.376587
13.774,0.0274658,-0.101624
13.7745,0.0341797,0.062561
13.775,0.0369263,0.106201
13.7755,0.0445557,0.11322
13.776,0.0460815,0.090332
13.7765,0.0512695,0.0213623
13.777,0.0567627,-0.0219727
13.7775,0.0592041,0.0482178
13.778,0.062561,0.140686
13.7785,0.0610352,0.173645
13.779,0.0610352,0.185852
13.7795,0.057373,0.209045
13.78,0.0543213,0.22644
13.7805,0.0500488,0.220032
13.781,0.0601196,0.182495
13.7815,0.0631714,0.175781
13.782,0.0640869,0.224304
13.7825,0.0631714,0.276184
13.783,0.0604248,0.255737
13.7835,0.0552368,0.0375366
13.784,0.0482178,-0.232544
13.7845,0.0372314,-0.226746
13.785,0.0265503,-0.0369263
13.7855,0.0170898,0.14801
13.786,0.00732422,0.212097
13.7865,-0.00366211,0.223083
13.787,-0.0112915,0.159607
13.7875,-0.0177002,0.027771
13.788,-0.0241089,-0.0784302
13.7885,-0.0317383,-0.183411
13.789,-0.0384521,-0.293579
13.7895,-0.0497437,-0.301514
13.79,-0.0527954,-0.231628
13.7905,-0.0546265,-0.133057
13.791,-0.0552368,-0.0616455
13.7915,-0.0540161,-0.0466919
13.792,-0.0521851,-0.0720215
13.7925,-0.0463867,-0.0238037
13.793,-0.0418091,0.0579834
13.7935,-0.0369263,0.0723267
13.794,-0.0366211,0.0653076
13.7945,-0.0350952,0.050354
13.795,-0.0357056,0.0653076
13.7955,-0.0363159,0.0741577
13.796,-0.0338745,0.0262451
13.7965,-0.0296021,-0.0524902
13.797,-0.0302124,-0.0119019
13.7975,-0.015564,0.0723267
13.798,-0.00427246,0.072937
13.7985,0.00579834,-0.0112915
13.799,0.00793457,-0.0579834
13.7995,0.010376,0.0314331
13.8,0.00946045,0.18158
13.8005,0.00946045,0.22644
13.801,0.00671387,0.185242
13.8015,0.00457764,0.198059
13.802,0.00610352,0.192566
13.8025,0.00701904,0.14801
13.803,0.0088501,0.0570679
13.8035,0.0088501,-0.0601196
13.804,0.0134277,-0.0915527
13.8045,0.0192261,-0.062561
13.805,0.0201416,-0.0509644
13.8055,0.0198364,-0.0848389
13.806,0.0186157,-0.0924683
13.8065,0.0198364,-0.0592041
13.807,0.0201416,-0.0732422
